,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
40080,www.bjcurio.com/js/index.htm?ref=aiqysnkus.battle.net/d3/en/index,10000000,0,1,5113,65,0,0,0,15,2,1
40081,secure.runescape.com.uuus.asia/m=weblogin/loginform.html?dest&amp;mod=www&amp;ssl=0,10000000,0,0,0,83,0,0,0,30,4,1
40082,www.ahdxgroup.cn/js/?us.battle.ne...,10000000,0,1,5478,36,0,0,0,16,2,1
40083,ok.xxweb.asia/m=weblogin/loginform.html,10000000,0,0,0,39,0,0,0,13,2,1
40084,ok.vvweb.asia/m=weblogin/loginform.html,10000000,0,0,0,39,0,0,0,13,2,1
40085,www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=fogghfxus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5113,104,0,0,0,15,2,1
40086,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/b41d74219ffccd809735b33255b3461c/893123dff0c7859ca329a542df8885da/webscr.php,10000000,0,0,0,165,0,0,1,83,8,1
40087,bendcircuscenter.com/~blues857/paypal.com/cy/cgi-bin/webscr-cmd_login-submit_dispatch_5885d80a13c0db1f8e263663d3faee8d0b7e678a25d883d0fa72c947f193f8fd/,10000000,0,0,0,151,0,0,0,20,1,1
40088,qualidade-para-vida.p.ht/,6807,0,0,0,25,0,0,1,24,2,1
40089,www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fvzqwlbaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,3653,123,0,0,0,14,2,1
40090,www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Falqoyjaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,3653,123,0,0,0,14,2,1
40091,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/b705cb9cd40aacc99491886f26d2f0e2/webscr.php,10000000,0,0,0,165,0,0,1,83,8,1
40092,shannuodianqi.com/img/?ref=us.battle.net/d3/en/index,10000000,0,1,365,52,0,0,0,17,1,1
40093,sevkon.net/js/?ref=3D3D3D3D3Dus.battle.net/d3=,10000000,0,0,0,46,0,0,0,10,1,1
40094,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/53523aefca99f5572c3372a3b86af1b2/0c2817d1e5098bb6ff9db4d0afee383c/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc0,10000000,0,0,0,248,0,0,1,83,8,1
40095,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=ipxzxtkus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
40096,www.sevkon.net/js/?app=3D3D3Dcom-d3&amp;us.battle.net/login/=,10000000,0,0,0,61,0,0,0,14,2,1
40097,sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3Dus.battle.=,10000000,0,0,0,48,0,0,0,10,1,1
40098,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=ooxaspvus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
40099,www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=gppnuwous.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3653,103,0,0,0,14,2,1
40100,www.clcatv.cn/images?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,366,93,0,0,0,13,2,1
40101,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/30e22299f8cd2f6f11cc6c2e4e6372c8/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc0,10000000,0,0,0,248,0,0,1,83,8,1
40102,bkcreations.net/sites/boa/signon.php?amp;cookiecheck=yes&amp;destination=nba/signin&amp;update=&amp;section=signinpage,10000000,0,1,6575,118,0,0,0,15,1,1
40103,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=nseqphqus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40104,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wueqpvnus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
40105,cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;amp;co_partnerId=2&amp;amp;pUserId=&amp;amp;siteid=0&amp;amp;pageType=&amp;am,10000000,0,0,0,152,0,0,0,7,1,1
40106,sevkon.net/js/?ref=3D3D3D3D3D3Dus.battle.net/=,10000000,0,0,0,46,0,0,0,10,1,1
40107,www.sevkon.net/js/?app=3D3D3D3D3D3D3D3D3Dcom-d3&amp;us.battl=,10000000,0,0,0,61,0,0,0,14,2,1
40108,onejade.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,1096,85,0,0,0,11,1,1
40109,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=mxfchxpus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40110,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=lwxkmbjus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,9132,106,0,0,0,13,2,1
40111,sevkon.net/js/?ref=3Dus.battle.net/d3/en/=,10000000,0,0,0,42,0,0,0,10,1,1
40112,sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3D3D3D3D=,10000000,0,0,0,48,0,0,0,10,1,1
40113,sevkon.net/js/?ref=3D3D3Dus.battle.net/d3/e=,10000000,0,0,0,44,0,0,0,10,1,1
40114,sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3D3D3Dus=,10000000,0,0,0,48,0,0,0,10,1,1
40115,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=lyzliotus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40116,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=autflgcus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40117,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=vuidbjwus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40118,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=eypszieus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40119,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=ampbfaous.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40120,www.sevkon.net/js/?app=3D3D3D3D3Dcom-d3&amp;us.battle.net/lo=,10000000,0,0,0,61,0,0,0,14,2,1
40121,www.sevkon.net/js/?app=3D3D3D3D3D3D3D3D3D3Dcom-d3&amp;us.bat=,10000000,0,0,0,61,0,0,0,14,2,1
40122,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=eayffasus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40123,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=hzbcoicus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40124,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=vykjiweus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40125,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=vxwirheus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40126,www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=lmtcxldus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,4018,97,0,0,0,17,3,1
40127,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=zhpyfhbus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40128,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=ribgxneus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40129,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=ogkdoagus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40130,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=dxiswcaus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40131,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=zpktqhfus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40132,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=zyieoovus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40133,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=rczaqqfus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40134,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=fhisunuus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40135,www.laoxuetang.com/js?us.battle.net/login/en/?ref=qfgleplus.battle.net/d3/en/index&amp;amp;app=com-d3,10000000,0,1,1827,101,0,0,0,18,2,1
40136,www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=mlevjpaus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,110,0,0,1,17,2,1
40137,www.bjcurio.com/js/index.htm?ref=oqupsnaus.battle.net/d3/en/index,10000000,0,1,5113,65,0,0,0,15,2,1
40138,jjlzfd.com/Images/?ref=svfthlwus.battle.net/d3/en/index,10000000,0,1,731,55,0,0,0,10,1,1
40139,dreamsbridallasvegas.com/files/images/davinci/safe.ssl.confirm.onlinebankingofamerica.com/,10000000,0,0,0,90,0,0,0,24,1,1
40140,dreamsbridallasvegas.com/wp-admin/maint/safe.ssl.confirm.onlinebankingofamerica.com/,10000000,0,0,0,84,0,0,0,24,1,1
40141,kanpollai.com/wp-admin/css/security-service319/santander.co.uk/,10000000,0,0,0,63,0,0,0,13,1,1
40142,www.recallstatus.6te.net/info/signup.php,50723,0,1,5844,40,0,0,0,24,3,1
40143,www.filerestore-boa.axwebsite.com/acc/update/index.html,699434,0,1,3653,55,0,0,1,33,3,1
40144,www.samir-nilrum.com/f/images/nay/login.html?webscr=cmd_login,10000000,0,1,4383,61,0,0,1,20,2,1
40145,62jeju.com/data/,10000000,0,1,366,16,0,0,0,10,1,1
40146,gfggffgg.hostzi.com/,40618,0,1,4383,20,0,0,0,19,2,1
40147,www.myeasypc.info/500.php,10000000,0,1,3653,25,0,0,0,17,2,1
40148,www.ahdxgroup.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5478,89,0,0,0,16,2,1
40149,lyskyz.com/images/?app=3D3Dcom-d3&amp;us.battle.net/login/en/?re=,10000000,0,1,731,65,0,0,0,10,1,1
40150,www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCQQFjAA&amp;url=http\%3A\%2F\%2Fwww.lobbyaudit.ge\%2F&amp;ei=6ka5UJnTGsrB0gWoq4GYAQ&amp;usg=AFQjCNGOmygUx6oDhGgxMQh4T-xYlERcNg,118,0,0,0,223,0,0,0,13,2,1
40151,lyskyz.com/images/?us.battle.net/login/en/?ref=3D3Dht=,10000000,0,1,731,54,0,0,0,10,1,1
40152,www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCQQFjAA&amp;url=www.lobbyaudit.ge/&amp;ei=6ka5UJnTGsrB0gWoq4GYAQ&amp;usg=AFQjCNGOmygUx6oDhGgxMQh4T-xYlERcNg,118,0,0,0,204,0,0,0,13,2,1
40153,lyskyz.com/images/?app=3D3D3Dcom-d3us.battle.net/login/en/?r=,10000000,0,1,731,61,0,0,0,10,1,1
40154,lyskyz.com/images/?us.battle.net/login/en/?ref=3D3Dus=,10000000,0,1,731,54,0,0,0,10,1,1
40155,www.bjcurio.com/js/index.htm?ref=peazpxtus.battle.net/d3/en/index,10000000,0,1,5113,65,0,0,0,15,2,1
40156,www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Ffcajfscus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,3653,123,0,0,0,14,2,1
40157,raymansmart.com/1ls.paypal.com/home.php?tokenID=7304767&SiteID=2dQGc8z9Cr0XMkPHJymh&ID=10jm9rk,10000000,0,1,8400,94,0,0,0,15,1,1
40158,raymansmart.com/1ls.paypal.com/home.php?tokenID=4199079&amp;SiteID=f1bOL3pDjyt59gKdhERW&amp;ID=89xtakz,10000000,0,1,8400,102,0,0,0,15,1,1
40159,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/53523aefca99f5572c3372a3b86af1b2/0c2817d1e5098bb6ff9db4d0afee383c/webscr.php,10000000,0,0,0,165,0,0,1,83,8,1
40160,lyskyz.com/images/?us.battle.net/login/en/?ref=3D3D3D3D3Dhtt=,10000000,0,1,731,61,0,0,0,10,1,1
40161,lyskyz.com/images/?app=3D3D3D3D3Dcom-d3&amp;us.battle.net/login/=,10000000,0,1,731,65,0,0,0,10,1,1
40162,lyskyz.com/images/?app=3D3D3Dcom-d3&amp;us.battle.net/login/en/?=,10000000,0,1,731,65,0,0,0,10,1,1
40163,lyskyz.com/images/?app=3D3Dcom-d3us.battle.net/login/en/?ref=,10000000,0,1,731,61,0,0,0,10,1,1
40164,lyskyz.com/images/?us.battle.net/login/en/?ref=3D3D3D3Dhttp:=,10000000,0,1,731,61,0,0,0,10,1,1
40165,kanpollai.com/wp-admin/css/security-service248/santander.co.uk/,10000000,0,0,0,63,0,0,0,13,1,1
40166,us.battle.net.uuus.asia/login/en/,10000000,0,0,0,33,0,0,0,23,4,1
40167,secure.runescape.com.uuus.asia/m=weblogin/index.htm,10000000,0,0,0,51,0,0,0,30,4,1
40168,secure.runescape.com.uuus.asia/m=weblogin/loginform.html,10000000,0,0,0,56,0,0,0,30,4,1
40169,ezfixcomputers.com/images/Whitebox 2.JPG.php,10000000,0,0,0,44,0,0,0,18,1,1
40170,www.vdub.kz/wp-content/plugins/highslide-integration/highslide/graphics/outlines/?/boa/index.php,10000000,0,0,0,96,0,0,0,11,2,1
40171,lyskyz.com/images/?us.battle.net/login/en/?ref=3D3D3D=,10000000,0,1,731,54,0,0,0,10,1,1
40172,www.sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3D3D3Dus.=,10000000,0,0,0,61,0,0,0,14,2,1
40173,secure.runescape.com.uuus.asia/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,83,0,0,0,30,4,1
40174,www.sevkon.net/js/?app=3D3D3D3D3D3Dcom-d3&amp;us.battle.net/logi=,10000000,0,0,0,65,0,0,0,14,2,1
40175,www.sevkon.net/js/?app=3D3D3Dcom-d3&amp;us.battle.net/login/en/?=,10000000,0,0,0,65,0,0,0,14,2,1
40176,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/b2a2681ec1510702daef53de49241216/webscr.php,10000000,0,0,0,165,0,0,1,83,8,1
40177,www.sevkon.net/js/?ref=3D3D3Dus.battle.net/d3/en/index,10000000,0,0,0,54,0,0,0,14,2,1
40178,www.bj-milkyway.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fkhdhksjus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,10000000,0,1,6575,128,0,0,1,19,2,1
40179,www.ykcmeals.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;hfnxjeossl=0&amp;dest,10000000,0,1,731,99,0,0,0,16,2,1
