,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
12687,www.304050.com/js/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,5478,91,0,0,0,14,2,1
64336,groups.google.com/group/Gmail-Generation,1,0,1,11322,40,0,0,0,17,2,0
73630,www.gnu.org/software/indent/indent.html,6125,0,1,9861,39,0,0,0,11,2,0
69103,www.searchenginejournal.com/aol-dmoz-open-directory-project/5726/,2418,0,1,8036,65,0,0,0,27,2,0
41698,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coio8UOWWGGoqCFkMToKy2jlTvFJd2pz6ZIyEibuou-tBR2V_C3qIZI6RZ6dLfDKdozjDN2d6op8Te59ffj6IDI75z58czDbwo0w9bWWVoxyjYHnzVLXabAY7Hs6I8F8qoB_LJUrU-7ROE43dQ8M_JEy_uXpm4y32zEA3vMOUmQliHmEccPAC8ILuVF39nSY9P7vhtPHlV2laUALKeuMa7gy297Iw\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
78911,cincinnati.bizjournals.com/cincinnati/stories/2003/01/27/newscolumn2.html,2185,0,1,7305,73,0,0,0,26,2,0
50512,www.phopro.ie/index.html,10000000,0,0,0,24,0,0,0,13,2,0
44021,remax.com.freshfood.com.pk/remax/index.htm,10000000,0,0,0,42,0,0,0,26,4,1
79742,linuxmafia.com/faq/Security/halted-firewalls.html,10000000,0,1,8400,49,0,0,0,14,1,0
61173,www.wiley.com/WileyCDA/WileyTitle/productCd-0764547763.html,1933,0,1,9861,59,0,0,0,13,2,0
12296,alpine-freeride.com/Wordpress/wp-content/plugins/kyplex/9470375179/323593505/,10000000,0,1,3288,77,0,0,1,19,1,1
5920,senfherz.de/wp-admin/js/bb/index2.php,10000000,0,0,0,37,0,0,0,11,1,1
35029,www.westsideuu.org/signin.ebay.com/index.htm,10000000,0,1,6940,44,0,0,0,18,2,1
28244,battle.net.wow-z.com/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;amp;accountName=EBALEKINA&amp;amp;app=bam&amp;amp;cr=true&amp;amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;amp;spam,10000000,0,0,0,219,0,0,1,20,3,1
56068,web.mit.edu/course/3/3.064/www/slides/Ko_spider_silk.pdf,1303,0,0,0,56,0,0,0,11,2,0
9212,pastehtml.com/view/baqg3otbl.html,44061,0,1,4017,33,0,0,0,13,1,1
75450,java-source.net/open-source/code-coverage,134467,0,1,5844,41,0,0,1,15,1,0
92011,members.tripod.com/Codscifi/Codcon.htm,1267,0,1,9496,38,0,0,0,18,2,0
44052,recoveryaccount.net.tf/?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,10000000,0,0,0,135,0,0,0,22,2,1
9027,pastehtml.com/view/bbvfec7fi.html,44061,0,1,4017,33,0,0,0,13,1,1
64758,www.savetz.com/fax/,10000000,0,1,10591,19,0,0,0,14,2,0
34968,eedinnovative.com//wp-content/themes/twentyeleven/languages/index.htm,10000000,0,0,0,69,0,1,0,17,1,1
13114,www.hsqxx.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3,10000000,0,1,5479,115,0,0,0,13,2,1
87783,www.blackcatsystems.com/regservices/,532647,0,1,9496,36,0,0,0,23,2,0
48560,www.rosecomb.com/fowlman/,10000000,0,1,6940,25,0,0,0,16,2,0
61027,www.w3.org/TR/xpath-datamodel/,483,0,1,10226,30,0,0,0,10,2,0
3044,columbiahomesnw.com/xbanners/banco/pichincha/pichincha.html,10000000,0,1,6940,59,0,0,0,19,1,1
63416,www.medpagetoday.com/Blogs/28961,34258,0,1,6210,32,0,0,0,20,2,0
33593,udeymadabi.axfree.com/eBucks/eBucks.html,10000000,0,1,3652,40,0,0,0,21,2,1
79617,www.cmf.nrl.navy.mil/CCS/people/kenh/kerberos-faq.html,8113,0,0,0,54,0,0,0,20,4,0
84630,www.wieser-software.com/topdrop,10000000,0,1,6574,31,0,0,1,23,2,0
1388,krotzon.biz/pCntrlde/webscr.php?cmd_=session.start&amp;sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ,10000000,0,0,0,95,0,0,0,11,1,1
59276,developer.apple.com/products/support.html,51,0,1,12420,41,0,0,0,19,2,0
57060,www.miga.org/documents/Textiles.pdf,799850,0,1,9861,35,0,0,0,12,2,0
14805,www.kaptanotel.com/templates/rhuk_milkyway/images/green/forms.asp.htm,10000000,0,1,5844,69,0,0,0,18,2,1
14541,docs.google.com/spreadsheet/viewform?formkey=dFRIMFowUjJaUDdDQWVZanRHb2tHSmc6MQ,1,0,1,11322,79,0,0,0,15,2,1
72381,www.stardeveloper.com/articles/display.html?article=2000030902&amp;page=1,310142,0,1,7670,73,0,0,0,21,2,0
83471,www.dummysoftware.com/ftpdummy.html,121358,0,1,7670,35,0,0,0,21,2,0
80327,www.ietf.org/internet-drafts/draft-ietf-pkix-time-stamp-15.txt,14969,0,1,9133,62,0,0,0,12,2,0
80438,www.herne.com/mdisk1.htm,10000000,0,1,9130,24,0,0,0,13,2,0
86828,doc.cat-v.org/inferno/,313605,0,1,5844,22,0,0,1,13,2,0
69357,www.wired.com/techbiz/media/news/2002/05/52741,801,0,1,10591,46,0,0,0,13,2,0
16625,e.pa.ypal.help.sec.us-login-cgi.bin.resolution.security.center.submit.disbitch264599nhpp.cesar.estudiomadrid.com/d4e3d9920055af61d68cb799d1cce18b/,10000000,0,1,2557,146,0,0,1,112,14,1
67570,tools.ietf.org/html/rfc1727,14969,0,1,9133,27,0,0,0,14,2,0
35903,bollywoodloungeparis.com/rapports/verification-security/98c1002b055692e3ebed27b0b78feb01/,10000000,0,0,0,89,0,0,0,24,1,1
27729,www.paypal.ca.7981.secure3y.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=11fb0cb24c469554c3531c8e2d7960cd,10000000,0,0,0,103,0,0,0,30,5,1
4726,www.fhck-wr.tk/cert/,10000000,0,0,0,20,0,0,1,14,2,1
19869,huarui-tec.com/js/?us.battle.net/login/en/?ref=gftlznzus.battle.net/d3/en/index,10000000,0,1,730,79,0,0,1,14,1,1
92798,www.angelfire.com/extreme/kenzie/,2547,0,1,8035,33,0,0,0,17,2,0
44143,cbautomatic.com/content/wp-includes/images/paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch.db1f8e263663d3faee8d0b7e678a25d883d0fa72c947f193f8f/subscribe.paypal.com-us.cgi-bin.webscr.cmd-login-submitdispatch.58858/076e958234f3309e9e4f0c45b3dd56f2/login/,10000000,0,0,0,259,0,0,0,15,1,1
1988,rockvilla.gnbo.com.ng/,48977,0,0,0,22,0,0,0,21,3,1
62487,www.c4i.org/erehwon/crypto.html,10000000,0,1,8036,31,0,0,0,11,2,0
65274,www.spansko.net/webcam,10000000,0,1,7305,22,0,0,0,15,2,0
58508,www.dsv.su.se/ML/,10000000,0,0,0,17,0,0,0,13,3,0
7635,brightf.byethost18.com/w/home.html,151776,0,1,5114,34,0,0,0,22,2,1
41015,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cq6ICuDF5NI5uwYLx1_Ync8iVehsmt9UElbR2eGSBKwYQhz3ONnIV9AjtJ3lSkOCBeYLNxVmYQUGE9wZOc469GIcleLdg1phxVemXgCkMybuJDMVHrfUEUS2bn-lGBsbQt2eOjEmMCGQ5oZIe8Kgo8Hw8I1jnXH1MVhROdH6bxF_tqmdRoYjXUszmHhnB0Fmqelk6vaHLGjsnA0Zok-OlqsCHFPMw\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
82086,www.carols-creations.com/stationery-index.html,10000000,0,1,7305,46,0,0,1,24,2,0
75235,www.sauronsoftware.it/projects/cron4j/,10000000,0,1,7074,38,0,0,0,21,2,0
90093,www.explan.co.uk/Diary.html,10000000,0,0,0,27,0,0,0,16,3,0
12862,constructoravym.cl/includes/bin/0648de4a3a1ad25446476d9e059a85b3/,10000000,0,0,0,65,0,0,0,18,1,1
85690,wmkbd.sourceforge.net/index.html,168,0,1,7670,32,0,0,0,21,2,0
67404,tools.ietf.org/html/rfc1595,14969,0,1,9133,27,0,0,0,14,2,0
87243,www.pixelbeat.org/cmdline.html,350191,0,1,9496,30,0,0,0,17,2,0
92845,oderus.8m.com/uote1.html,10000000,0,1,9495,24,0,0,0,13,2,0
83306,www.convert-in.com/txt2htm.htm,442903,0,1,6939,30,0,0,1,18,2,0
49975,www.mediastation.co.uk/voting.htm,10000000,0,0,0,33,0,0,0,22,3,0
45283,www862.paypal.co.uk.48477.ssl-240.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_A33E920A1B259919F3EE,10000000,0,0,0,90,0,0,1,36,6,1
79821,www.honeynet.org/papers/,305745,0,1,7305,24,0,0,0,16,2,0
83577,www.christianschenk.org/blog/integrating-ldap-into-mutt/,647352,0,1,4748,56,0,0,0,23,2,0
465,easternlegacy.com/modules/FileManager/page_capitec_page.htm/,10000000,0,0,0,60,0,0,0,17,1,1
51969,www.fujitsu.com/us/about/edevices/fict/,5139,0,1,9862,39,0,0,0,15,2,0
94981,grognard.com/reviews/lastcrus.txt,10000000,0,1,9860,33,0,0,0,12,1,0
39982,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wueqpvnus.battle.net/d3/en/index,10000000,0,1,9132,91,0,0,0,13,2,1
94505,www.angelfire.com/wi/Sidspage/,2547,0,1,8035,30,0,0,0,17,2,0
91547,www.gamereport.com/tgr19/groo.html,10000000,0,1,7670,34,0,0,0,18,2,0
20574,avers-66.ru/Pay/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e51b0f8cc935769a69503c69c8f46c30051b0f8cc935769a69503c69c8f46c3005,10000000,0,1,3652,179,0,0,1,11,1,1
29559,www.bratwurst.com.ec/administrator/components/com_messages/tables/PayPal/,10000000,0,0,0,73,0,0,0,20,3,1
24280,caritasenzaconfini.org/webscr/paypal/de/Processing.php,10000000,0,1,3653,54,0,0,0,22,1,1
95309,www.1up.com/do/previewPage?cId=3153333&amp;did=1,11106,0,1,9496,48,0,0,0,11,2,0
71709,www.ddj.com/cpp/184403860,10000000,0,1,9496,25,0,0,0,11,2,0
51753,www.hexintoys.com/index.html,10000000,0,1,8036,28,0,0,0,17,2,0
12791,secure.runescape.com.m-forumslogins.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGExNzZ4NXJydDI=,10000000,0,0,0,98,0,0,1,38,4,1
33830,us.battle.net-d3-net.d3-wow-account.net/battle_net_account.php?ref=us.battle.net/account/management/index.xml&app=bam,10000000,0,0,0,117,0,0,1,39,4,1
9792,www.ladakhdecouverte.com/logintm5.php,10000000,0,0,0,37,0,0,0,24,2,1
44417,www.zhangjingxin.cn/errors/payinfo/,10000000,0,1,7305,35,0,0,0,19,2,1
4601,shop.henryweb.org/pal/login/paypal.com/index.php,10000000,0,0,0,48,0,0,0,17,2,1
65114,mashable.com/follow/topics/pinterest,337,0,1,7670,36,0,0,0,12,1,0
78282,conferences.oreillynet.com/rails/,52898,0,1,7671,33,0,0,0,26,2,0
45834,morninggloryfarm.net/artbarn/PALPL/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c6b4af1e1bf8020dc31e3018276e0464c6b4af1e1bf8020dc31e3018276e0464,10000000,0,0,0,199,0,0,0,20,1,1
13870,dalmajee.net/bbs/data/ebay.comm/sq1/sq/index.php?[PARAMETERS],10000000,0,1,5478,61,0,0,0,12,1,1
28119,us.battle.net.en.uu-rs.com/login/en/login.html?app=wam&amp;,10000000,0,0,0,59,0,0,1,26,5,1
55567,www.sundance-communications.com/installers/,446220,0,1,7305,43,0,0,1,31,2,0
26243,aol-scureid60.4irc.com/login6/linksAOLServiceLoginservice=/id.aol.com/signin/scc=/s.html,663159,0,1,366,88,0,0,1,22,2,1
72025,www.zeos.de/products/zen/index-en.html,10000000,0,0,0,38,0,0,0,11,2,0
5372,www.comprapremiada.pt.vg/index.php,10000000,0,0,0,34,0,0,0,24,3,1
22727,t-teakwood.com/th/wp-content/plugins/akismet/google.html,10000000,0,1,3653,56,0,0,1,14,1,1
6354,luxuryrentals.co.za/imga/KJGHJHFKHHGKJLJHBJKLLJBJHGLGHFKFHJ6689KJGHJHFKHHGKJLJHBJKLLJBJHGLGHFKFHJ6689676675GHCGJCGCHJCJCFJXJFXJ676675GHCGJCGCHJCJCFJXJFXJ.php,10000000,0,0,0,157,0,0,0,19,2,1
24500,agalinhadavizinha.161069.com/wp-content/themes/widescreen/cache/redirect.htm,10000000,0,1,1827,76,0,0,0,28,2,1
46128,www.paypal.com.cgi-bin.webscr-cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d3.locksnote.com/En-Us/en/2843ad9b41ba1f1ec641ff30c8ce6d63/,10000000,0,0,0,139,0,0,1,96,6,1
52529,www.imsv.unibe.ch/content/index_eng.html,72163,0,0,0,40,0,0,0,17,3,0
74431,www.ann.jussieu.fr/soft/calsci.tar.gz,43466,0,0,0,37,0,0,0,18,3,0
92548,www.angelfire.com/realm2/deadlytemp/,2547,0,1,8035,36,0,0,0,17,2,0
5929,us.raystream.com/css/open-dispute/dk/form.htm,10000000,0,1,2192,45,0,0,0,16,2,1
50722,www.signpile.com/productcart/pc/,10000000,0,1,5282,32,0,0,0,16,2,0
57841,multichannelmerchant.com/opsandfulfillment/,104090,0,1,5844,43,0,0,0,24,1,0
53140,www.almo.com/wire/,520052,0,1,10591,18,0,0,0,12,2,0
11542,www.goldium.cz/videos/index.html,10000000,0,0,0,32,0,0,0,14,2,1
48657,groups.yahoo.com/group/SoaySheepInNorthAmerica,4,0,1,10228,46,0,0,0,16,2,0
30194,astaciovende.com/components/com_ag_google_analytics2/wlcmnewim.html,10000000,0,1,2192,67,0,0,0,16,1,1
18504,secure.runescape.com.rrweb.asia/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,10000000,0,0,0,84,0,0,0,31,4,1
72211,en.wikipedia.org/wiki/Opengl,6,0,1,8035,28,0,0,0,16,2,0
11013,www.lastsummereffect.co.uk/index2.php,10000000,0,0,0,37,0,0,0,26,3,1
63449,laurel.actlab.utexas.edu/~cynbe/muq/muf3_20.html,2852,0,0,0,48,0,0,0,24,3,0
88141,www.trellian.com/swolf/,32424,0,1,8035,23,0,0,0,16,2,0
89171,www.webring.com/hub?ring=visualmacstandar,8419,0,1,9495,41,0,0,0,15,2,0
65278,www.weissesroessl.at/en-webcam.shtml,10000000,0,0,0,36,0,0,0,20,2,0
52274,www.topix.com/rss/business/water-utilities.xml,1057,0,1,10959,46,0,0,0,13,2,0
24097,login.03884.maxkz.com/login-error.php?login=f833cb102237796dce15bd74ce3b381f,10000000,0,0,0,76,0,0,0,21,3,1
82293,tech.groups.yahoo.com/group/TW_users/,4,0,1,10228,37,0,0,0,21,3,0
18758,www.radioconcordia.cl/paypal.com/encripted/ssl218.site/login.html?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e546ff8d653313400edc8d14306083d8bb46ff8d653313400edc8d14306083d8bb,10000000,0,0,0,216,0,0,0,21,2,1
63096,www.polybus.com/xilinx_on_linux.html,10000000,0,1,10226,36,0,0,0,15,2,0
12652,cores2013.netne.net/vaidevisa/vaidevisa/asp/conta/autentica/autentica.php,10000000,0,1,4018,73,0,0,0,19,2,1
42317,freeregisters19.blogspot.ca/,604,0,0,0,28,0,0,0,27,2,1
10521,actualizacionbanesco.web1337.net/,10000000,0,1,2922,33,0,0,0,32,2,1
25914,riemery.net/sess=89540/cgi-5nTb2vxmr8k9dal/mcNdxDEyxhn5a7r6cuz8lv/dt=20120627/sdr01/bnVyYWxpQGFyY29yLmRl,10000000,0,0,0,104,0,0,0,11,1,1
65620,tools.ietf.org/html/rfc3775,14969,0,1,9133,27,0,0,0,14,2,0
50097,www.feanor.com/trad_uk.htm,10000000,0,1,8034,26,0,0,0,14,2,0
42695,futureteck.net//stgeorge.htm,10000000,0,0,0,28,0,1,0,14,1,1
66311,tools.ietf.org/html/rfc333,14969,0,1,9133,26,0,0,0,14,2,0
30008,paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/63e93d81365e08c031ff6a8d8fc81154,10000000,0,0,0,116,0,0,0,83,10,1
92419,www.angelfire.com/or/FireHorse/rimsectr.html,2547,0,1,8035,44,0,0,0,17,2,0
63978,slashdot.org/articles/99/09/09/1712221.shtml,1859,0,1,8400,44,0,0,0,12,1,0
1249,www.hostalmontecarlo.com/plugins/editors/tinymce/jscripts/tiny_mce/0210202_/01022012.php,10000000,0,1,5479,88,0,0,0,24,2,1
23021,epilation-infos.com/confirm-paypal/us,10000000,0,1,366,37,0,0,1,19,1,1
28529,guigui2223.hostoi.com/ebay.html,33380,0,1,4383,31,0,0,0,21,2,1
56316,www.sni.org.pe/curvargas/index.html,10000000,0,0,0,35,0,0,0,14,3,0
72862,www.cs.cornell.edu/talc/,2604,0,0,0,24,0,0,0,18,3,0
82144,diskinternals.com/ntfs-reader.shtml,171056,0,1,7670,35,0,0,0,17,1,0
76454,ccl.northwestern.edu/cm/,7544,0,0,0,24,0,0,0,20,2,0
56537,www.iupac.org/publications/pac/1985/pdf/5711x1659.pdf,187256,0,1,8400,53,0,0,0,13,2,0
28416,ULKV1SsFPu.fuyu-sonata.com/.redirec/,10000000,0,1,366,36,0,0,1,26,2,1
18483,7781515.ru/components/com_media/images/Sodexo/Pass_Sodexo/index.html,10000000,0,1,1095,68,0,0,0,10,1,1
36142,www.hqsolution.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,10000000,0,0,0,89,0,0,0,21,3,1
45073,www448.paypal.co.uk.28285.ssl-230.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_6DD9A475FD67ABEA816C,10000000,0,0,0,90,0,0,1,36,6,1
60572,www.useit.com/alertbox/20010610.html,19112,0,1,10226,36,0,0,0,13,2,0
16851,nets.eu.dk-da.pages.verified-byvisa-konto.php-4548.com/Nets/nets/Tjenesten/suspenderede/min\%20konto/kontoaktivering/verifikation/go.php,10000000,0,0,0,136,0,0,1,54,6,1
40077,www.sevkon.net/js/?ref=3D3D3D3D3Dus.=,10000000,0,0,0,37,0,0,0,14,2,1
88988,www.sandia.gov/NNSA/ASC/,117139,0,0,0,24,0,0,0,14,2,0
94571,www.ropecon.fi/solmukohta/,10000000,0,0,0,26,0,0,0,14,2,0
20264,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/6e41d6c3dd7f04432fbd076f8c22b4dd/,10000000,0,1,366,253,0,0,0,162,18,1
51925,www.hkexporter.net/borhurng,10000000,0,1,8401,27,0,0,0,18,2,0
69566,freespace.virgin.net/t.kimberley/index.htm,34146,0,1,9130,42,0,0,0,20,2,0
64013,arstechnica.com/tech-policy/news/2009/09/memes-strike-back-gerbils-gay-blood-elves-and-glenn-beck.ars,2038,0,1,7670,101,0,0,0,15,1,0
85889,news.cnet.com/2100-1001-268520.html,105,0,1,9863,35,0,0,0,13,2,0
5726,www.ek63.cn/js/?app=com-d3us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,4383,79,0,0,0,11,2,1
25078,find-essays.info/~linkbadg/upload/paypal.com/us/cgi-bin/webscr.php,10000000,0,0,0,66,0,0,1,16,1,1
78529,www.informatik.uni-bremen.de/cofi/projects/hascasl.html,38321,0,0,0,55,0,0,1,28,3,0
64299,www.ireland-information.com/heraldichall/postcard.htm,230251,0,1,8400,53,0,0,1,27,2,0
85585,www.superant.com/smalllinux/,10000000,0,1,8036,28,0,0,0,16,2,0
47663,workingwithwalter.com/wp-admin/images/screenshots/Paypal_Virefication/1591b9872cad92d25278f4bef1ca1d8e/,10000000,0,1,731,103,0,0,0,21,1,1
18294,www.n3tvps.ir/info.php,10000000,0,0,0,22,0,0,0,13,2,1
28405,shillaseclinic.com/isw1/index.html,10000000,0,0,0,34,0,0,0,18,1,1
25934,tv.mosoblduma.ru/media/jw_allvideos/Paypal/cgi/,10000000,0,1,6210,47,0,0,0,16,2,1
42326,dbshifu.com/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,93,0,0,0,11,1,1
95069,ruyeyama.best.vwh.net/ragepage.html,250560,0,1,8765,35,0,0,0,21,3,0
55012,web.artprice.com/en/Affiliation/Affiliation.aspx,31516,0,1,11322,48,0,0,0,16,2,0
70203,dougmccune.com/blog/,10000000,0,1,7304,20,0,0,0,14,1,0
66978,tools.ietf.org/html/rfc1119,14969,0,1,9133,27,0,0,0,14,2,0
38007,www.webiad.moe.go.th/images/stories/login/,10000000,0,0,0,42,0,0,0,20,4,1
74572,www.llnl.gov/CASC/odepack/,102144,0,0,0,26,0,0,0,12,2,0
20787,xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/8ddb6977693c28ddbae038e4f3510f5f/,771840,0,0,0,156,0,0,0,16,2,1
34427,service.confirm.paypal.cmd.cgi-bin.2866sd4f8e554sfd4e5s23sd8ed52s3f24f7d6sf8e33ds7d3d.dsfd542426d7s3d6s.sfdef157e6d57323sde8d56s4d.f545d43146e84d5d.d39d2585274f8d8fd.5485758d27f8166.edmrevistas.com/your-account.php,10000000,0,1,5479,214,0,0,1,197,12,1
2099,www.visit-ulcinj.com/wp-content/uploads/2012/06/?/sales/index.php,512066,0,1,4749,65,0,0,1,20,2,1
79545,www.robotsrule.com/html/i-sobot.php,10000000,0,1,5844,35,0,0,0,18,2,0
31744,www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/,10000000,0,0,0,161,0,0,0,160,24,1
24549,emaila.phoenixmail.co.in/phoenixmail/lt.php?id=KkVTAVNWUQ5SAkkCBgcAAUs=UA8DUA0KBxkCVkALABALUAgjVg4HClVMUFpf,10000000,0,0,0,107,0,0,0,24,3,1
72204,www.alasir.com/software/glide/,10000000,0,1,6575,30,0,0,0,14,2,0
87997,activeurls.com/cng/,10000000,0,1,7305,19,0,0,0,14,1,0
33879,www.hlamc.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;app=com-d3,10000000,0,1,6210,123,0,0,0,13,2,1
55795,www.ktu.lt/en/scriptas1.asp?pirmas=/en/studies/menu.html&amp;antras=/en/studies/knyga2005/magistr/diz.html&amp;meniu=/en/virsus2.html,75755,0,0,0,133,0,0,0,10,2,0
15301,rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTkyOA,10000000,0,0,0,111,0,0,0,11,1,1
78025,www.seeingwithc.org/topic7html.html,10000000,0,1,6940,35,0,0,0,19,2,0
1181,xiosin.com/eb/cgi.html?wrd,10000000,0,1,3288,26,0,0,0,10,1,1
