,domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
19,asladconcentration.com/paplkuk1/webscrcmd=_home-customer&nav=1/,10000000,0,0,0,63,0,0,0,22,1,1
20,www.regaranch.info/grafika/file/2012/atualizacao/www.itau.com.br/,10000000,0,1,366,65,0,0,0,18,2,1
21,optimistic-pessimism.com/aoluserupdatealert.info.htm,10000000,0,1,366,52,0,0,1,24,1,1
22,mercadolivre.com.br.premiosfidelidade2012.com.br/confirmar/,10000000,0,0,0,59,0,0,0,48,5,1
23,www.everythinggoingon.net/~gpeveryt/home/Email/,10000000,0,0,0,47,0,0,0,25,2,1
24,mercadolivre.com.br.premiosfidelidade2012.com.br/,10000000,0,0,0,49,0,0,0,48,5,1
25,www.revitolcream.org/wp-content/plugins/all-in-one-seo-pack/rex/secure-code17/security/,10000000,0,0,0,87,0,0,0,20,2,1
26,jameshowardmusic.com/wp-content/themes/widescreen/includes/cache/bbnew/bb.php,10000000,0,1,6210,77,0,0,0,20,1,1
27,xini.eu/00Qe,10000000,0,0,0,12,0,0,0,7,1,1
28,myxxxcollection.com/v1/js/555klisdr/bpd.com.do/do/l.popular.php,10000000,0,1,365,63,0,0,0,19,1,1
29,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code90/security/,10000000,0,0,0,135,0,0,0,111,11,1
30,ebayisapidlld.altervista.org/,602,0,1,7305,29,0,0,0,28,2,1
31,horizonsgallery.com/js/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php?cmd=_login-run&dispatch=7adb89899b4614aec6715340ae31adce7adb89899b4614aec6715340ae31adce,10000000,0,1,1461,188,0,0,0,19,1,1
32,www.revitolcream.org/wp-content/plugins/all-in-one-seo-pack/rex/secure-code5/security/login.php,10000000,0,0,0,95,0,0,0,20,2,1
33,sontemeda.altervista.org/paypinoko/paypinoko/procesing.php,602,0,1,7305,58,0,0,0,24,2,1
34,promusic.co/components/interbank.com/,10000000,0,0,0,37,0,0,0,11,1,1
35,uvb.lg.ua/templates/a216/.PayPaI/e9d83d4fd35ff9d702196ab514573999/,10000000,0,0,0,66,0,0,0,9,2,1
36,docs.google.com/a/unmsm.edu.pe/spreadsheet/viewform?formkey=dEZoOXQwTzFkaUJCRTdhVlA3cTAyV1E6MQ,1,0,1,11322,94,0,0,0,15,2,1
37,remax.com.behinehsazerooyesh.com/remax/index.htm,10000000,0,0,0,48,0,0,0,32,3,1
38,www.aclaydance.com/ncpf.php,10000000,0,0,0,27,0,0,0,18,2,1
39,phamxuanlinh.tk/secure-code8/security/login.php,10000000,0,0,0,47,0,0,0,15,1,1
40,stthomasedu.ucoz.ua/microsoft.htm,10000000,0,0,0,33,0,0,0,19,2,1
41,www.procedimentotamfidelidade.com/regulamento/new/processo/atualiza/sacfidelidade/id=1714/,10000000,0,0,0,90,0,0,0,33,2,1
42,paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com/Review/3a3e3c4dba5e5cc4407a5694adf1aa8e/,10000000,0,1,5114,103,0,0,0,62,10,1
43,tinyurl.com/bswqloj,656,0,1,9862,19,0,0,0,11,1,1
44,users11.jabry.com/blopp/Aolupdate.htm,56829,0,1,4017,37,0,0,0,17,2,1
45,tad.ly/BUpQLx,10000000,0,0,0,13,0,0,0,6,1,1
46,professionalcrapsplayer.com/upgrade/logins/Trulia/index.htm,10000000,0,0,0,59,0,0,0,27,1,1
47,westerncentermuseum.org/plugins/tmp/sp.php,10000000,0,1,8035,42,0,0,0,23,1,1
48,cardpromocion2012.com.br/vaidevisa/asp/conta/participe/autentica/autentica.php,10000000,0,0,0,78,0,0,0,24,2,1
49,portalsalinas.com.br/modules/mod_acepolls/spam.php,10000000,0,0,0,50,0,0,0,20,2,1
50,trigononline.com/Support.php,10000000,0,1,7305,28,0,0,0,16,1,1
51,docs.google.com/spreadsheet/viewform?formkey=dG9xR28xLUp1R2JPbmpRYjFGc2lmanc6MQ,1,0,1,11322,79,0,0,0,15,2,1
52,nextgensmartphones.com//indexer/Trulia/index.htm,10000000,0,0,0,48,0,1,0,22,1,1
53,lunatic-photography.opidum.de//wp-content/plugins/formulario.php,10000000,0,0,0,64,0,1,1,29,2,1
54,users11.jabry.com/reaseo/Aolupdate.htm,56829,0,1,4017,38,0,0,0,17,2,1
55,tinyurl.com/c5br4qc,656,0,1,9862,19,0,0,0,11,1,1
56,www.allandmedia.com/opencart/system/Cielo/index.html,10000000,0,1,5479,52,0,0,0,19,2,1
57,www.hoskoyu.net/images/AolMail.htm,10000000,0,0,0,34,0,0,0,15,2,1
58,www.russel.sk/menuonlineprivado/,10000000,0,0,0,32,0,0,0,13,2,1
59,www.bpoaccess.com/components/com_newsfeeds/cadastro.php,10000000,0,1,4383,55,0,0,0,17,2,1
60,maryhoffmann.com/hsbc/hsbc.MyHSBC_pib.htm,10000000,0,1,4383,41,0,0,0,16,1,1
61,extraordinarybirds.com/vb/Trulia/index.htm,10000000,0,0,0,42,0,0,0,22,1,1
62,apajufe.com.br/www.cielo.com.br/index.php,10000000,0,1,7305,41,0,0,0,14,2,1
63,distritabas.com.ar/survey/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5bd76c88f5c3439f2e55b7639f529ccb3bd76c88f5c3439f2e55b7639f529ccb3,10000000,0,0,0,189,0,0,0,18,2,1
64,www.pichincha.initi.in/internexo/jsp/loginbiometrico/loginBiometrico.jsp,10000000,0,0,0,72,0,0,0,22,3,1
65,www.gestion-des-impayes.com/visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb,10000000,0,0,0,180,0,0,1,27,2,1
66,melodylove.ru/images/stories/style/s/,10000000,0,0,0,37,0,0,0,13,1,1
67,www.dd.gostynin.edu.pl/images/smilies/Gbplugin.php,10000000,0,0,0,50,0,0,0,22,4,1
68,portalfidelidade.net/linhasaereas/areadocliente/autenticado/siteseguro/cadastre-se/gratis/promocoes/novas/t.a.m/boasorte.asp/,10000000,0,0,0,125,0,0,0,20,1,1
69,mindfulsolutionsinc.com/red/lov.html.draft,10000000,0,0,0,42,0,0,0,23,1,1
70,account.craigjsilist.org/blog/login/index.php,10000000,0,0,0,45,0,0,0,24,2,1
71,optimalit.co.uk/wp-content/uploads/2012/07/24/review.php,10000000,0,0,0,56,0,0,0,15,2,1
72,gplayr.com/pub/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,10000000,0,1,366,128,0,0,0,10,1,1
73,motors.shop.ebay.com-cars-trucks-724527.jnq3.com/?Body\%20Type=truck&_dmpt=US_car_truck&_mqf=0&_qfkw=1&_fpos=95616&_lsbx=0&_fspt=0&_flso=0&Make=Toyota&_trksid=p1695235.m724&pid=tac2,10000000,0,1,366,181,0,0,1,48,5,1
74,thaiyogajourney.com/plugins/content/backup/lloydstsb.co.uk/login.jsp.htm,10000000,0,0,0,72,0,0,0,19,1,1
75,www.meor.org/wp-includes/images/crystal/login.html,10000000,0,1,5479,50,0,0,0,12,2,1
76,raboardiendo.es/cmd/paypal/2/897962b2c7faf34e7f2d8353af8bdf4e/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16bef586b4cee084cb52c28011ecf68066bef586b4cee084cb52c28011ecf6806,10000000,0,0,0,206,0,0,0,15,1,1
77,dansk-4571.com/DK/,10000000,0,0,0,18,0,0,1,14,1,1
78,www.mbine.com/es/TLBS/tlbs/esp/segmento/particulares=JSP91/index.html,10000000,0,1,4383,69,0,0,0,13,2,1
79,shopgreenmall.net/tomatodesign.net/images/Design/hsbc/hsbc.MyHSBC_pib.htm,10000000,0,0,0,73,0,0,0,17,1,1
80,click2.cardmemberservices.com/963227831.16589.723931113775.130,472690,0,1,8400,62,0,0,0,29,2,1
81,www.eunsonair.com//login.html,10000000,0,0,0,29,0,1,0,17,2,1
82,www.wallhome.com/M5.php,10000000,0,1,8036,23,0,0,0,16,2,1
83,simplyshmellies.com/magento/shell/act.php,10000000,0,0,0,41,0,0,0,19,1,1
84,www.sexymalaysia.com/assets/bbva/compass.htm,10000000,0,0,0,44,0,0,0,20,2,1
85,www.vanessajanemaldonado.com//wp-content/wp.secure.php,10000000,0,0,0,54,0,1,0,28,2,1
86,docs.google.com/a/airtelmail.in/spreadsheet/viewform?formkey=dGt3aG9PNXdhekNLNzZoZ1h2TUFmTUE6MQ,1,0,1,11322,95,0,0,0,15,2,1
87,www.gestion-des-impayes.com/visuel.php?param=iK1/I3EkRQjb1KxExSxoEkRQjb1KwEibjkbvI/EkRQjb1KxESFFSEkRQjb1KwEiQI3bi3EkRQjb1KxErSCorxCrEkRQjb1KwE3sk/lPbY/EkRQjb1KxExEkRQjb1KwE1glibjkb vI/EkRQjb1KxESFFS,10000000,0,0,0,198,0,0,1,27,2,1
88,elshadayeletronicos.com/abn-amro/identification/,10000000,0,0,0,48,0,0,0,23,1,1
89,www.sisimtel.com.mx/ecommerce/images/.../freebank/myposte/index.html?MfcISAPICommand=SignInFPP&UsingSSL=1&email=&userid=,10000000,0,1,4382,120,0,0,0,19,3,1
90,www.stacksofplaques.net/catalog/images/.banners/index.php,10000000,0,1,5844,57,0,0,0,23,2,1
91,numberoneclubbombastic.com/wp-includes/js/actualizare.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e2664736d79a9e4e99b7f2380234457562664736d79a9e4e99b7f238023445756,10000000,0,0,0,210,0,0,0,26,1,1
92,contact-verified-information.net/en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php,10000000,0,0,0,93,0,0,1,32,1,1
93,leuie.5gbfree.com/index.html,47798,0,1,5844,28,0,0,0,17,2,1
94,ntcrulz.5gbfree.com/fb/,47798,0,1,5844,23,0,0,0,19,2,1
95,rsaxena.5gbfree.com/facebook.html,47798,0,1,5844,33,0,0,0,19,2,1
96,steamcommunity-giveaway.my3gb.com,51908,0,1,4749,33,0,0,1,33,2,1
97,steamglfts.h16.ru,133305,0,1,5844,17,0,0,0,17,2,1
98,steamglfts.hut2.ru/,10000000,0,1,5478,19,0,0,0,18,2,1
99,vinzajah.5gbfree.com/login.php,47798,0,1,5844,30,0,0,0,20,2,1
100,vk-krasota.hut2.ru,10000000,0,1,5478,18,0,0,1,18,2,1
101,bellicapelliweb.it/libraries/domit/webscr/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1904f6e09d7fc404feaee06547b2c8274904f6e09d7fc404feaee06547b2c8274,10000000,0,1,5542,186,0,0,0,18,1,1
102,vk-psich.hut2.ru,10000000,0,1,5478,16,0,0,1,16,2,1
103,uvb.lg.ua/templates/a216/.PayPaI/fd60358464c1f6411c44e5bf6e28ff0c/,10000000,0,0,0,66,0,0,0,9,2,1
104,mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/,10000000,0,0,0,92,0,0,0,16,1,1
105,mmilogistics.net/preview/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,10000000,0,0,0,91,0,0,0,16,1,1
106,vklife.hut2.ru,10000000,0,1,5478,14,0,0,0,14,2,1
107,docs.google.com/spreadsheet/viewform?formkey=dGxqZEI0eTB5N0lzMC1EbUdKdmRUamc6MQ,1,0,1,11322,79,0,0,0,15,2,1
108,sysgo.com.ve/shop/modules/sendtoafriend/smg/index.html,10000000,0,0,0,54,0,0,0,12,2,1
109,wlservices.fr/css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e58f68c371b0c6dfb0c971e2b6492d5d658f68c371b0c6dfb0c971e2b6492d5d6,816255,0,0,0,181,0,0,0,13,1,1
110,informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv,182481,0,0,0,116,0,0,0,30,2,1
111,tinyurl.com/bsebhuz,656,0,1,9862,19,0,0,0,11,1,1
112,www.boat-importers-australia.com.au/wp-includes/css/service.htm,10000000,0,0,0,63,0,0,1,35,3,1
113,www.scarboroughmechanical.com/irs/,10000000,0,1,1827,34,0,0,0,29,2,1
114,paypal.co.uk.online.aacounts.updates.internet.service.electro-obras.com.pe/webscr.php?cmd=_login-,10000000,0,0,0,97,0,0,1,74,10,1
115,www.udc.an/wp-includes/js/tinymce/themes/advanced/img/link.htm,10000000,0,0,0,62,0,0,0,10,2,1
116,paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code165/security/,10000000,0,0,0,177,0,0,1,148,15,1
117,home.comcast.net/~cfallows1/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html.draft,183,0,1,8400,97,0,0,0,16,2,1
118,secure.pay-pal-comfort.de/index.php?cmd=secure&amp;CONNECTION=HAhadu489DHajdjahhUh73ad5XqhkH4kgWqMwwO6m2fkG04qTb4Yeaufcq&amp;pay-pal=50a222a5775345a3d7b60623adasde0b7e69bf0224adecfb0124e9b61f737b353575a38b40b7ec79a0179e3b8dasdadf35,10000000,0,0,0,231,0,0,1,25,2,1
119,sz7i.com/paypal.com.au.q/webscr.html?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,0,0,158,0,0,0,8,1,1
120,paypal-online.de/index.html?paypal-scure=connection&amp;sessionnr=uadhjahu4hbaBa6dtGGdazgh46D&amp;A6asgdad6Gd6AGSdAGdg7agd7ga7sd64g3&amp;secure=8a8sduuh4aDASdhuehDAdh7h3JAHDAShd3hHJjadsjha-paypal-deJahsdajsdhj3hjasbBJABdj,10000000,0,0,0,221,0,0,1,16,1,1
121,secure.pay-pal-comfort.de/index.php?paypal=safe&amp;connection=83ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhsuad4345uazTZasdhgHk3ahdJahdhhsuaduazTZasdhgH-pay-pal.de-Jakd83ahdJahd345343hhajs,10000000,0,0,0,203,0,0,1,25,2,1
122,artofrodnymella.com/soc/userinfo/,10000000,0,0,0,33,0,0,0,19,1,1
123,paypal.com.us.cgi.bin.webscr.cmd.login.submit.bx3digitallp.com/Review/56a56d0c72ca057b293ee8964b9d13be/,10000000,0,1,5114,103,0,0,0,62,10,1
124,www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/64208031cb708813b3d774f3c7f098a3/,10000000,0,0,0,153,0,0,1,119,10,1
125,paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/ec3c38df1b6f9e413ed3d6dcb693d36d/,10000000,0,1,4017,118,0,0,0,72,12,1
126,bridge-afrik.com/soc/userinfo/,10000000,0,0,0,30,0,0,1,16,1,1
127,www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;=&amp;cookiecheck=yes&amp;=nba/signin,10000000,0,1,731,101,0,0,1,14,2,1
128,www.koumuzik.org/ulk/templates/ja_larix/ja_menus/ja_moomenu/img/security/c0773f49e8c56ca3846febc55a576a83/,10000000,0,0,0,106,0,0,0,16,2,1
129,tom-burns.com/absa_better_returng/index.php,10000000,0,1,4018,43,0,0,1,13,1,1
130,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code10/security/,10000000,0,0,0,135,0,0,0,111,11,1
131,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/,10000000,0,0,0,112,0,0,0,111,11,1
132,www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code203/security/,10000000,0,1,3288,127,0,0,0,23,2,1
133,www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/,10000000,0,1,3288,103,0,0,0,23,2,1
134,jennys.com.bd/Information/login.php,10000000,0,0,0,35,0,0,0,13,2,1
135,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/dir.php,10000000,0,0,0,159,0,0,1,130,12,1
136,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Limit15/,10000000,0,0,0,160,0,0,1,130,12,1
137,www.paypai.com-service.confirm.cgi-bin.w2bscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.agled.com.ar/paypai-login/service/Restart.php,10000000,0,0,0,163,0,0,1,130,12,1
138,www.danatranslation.com/modules/pp/,10000000,0,1,2922,35,0,0,0,23,2,1
139,www.remisereduc.com/test/ssi/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e0ec384b985d8255691b6e0e8c08646a70ec384b985d8255691b6e0e8c08646a7,10000000,0,1,2557,192,0,0,0,19,2,1
140,paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a16e133dc34bbf944d0054e13621ea39f76e133dc34bbf944d0054e13621ea39f7,10000000,0,0,0,237,0,0,1,50,5,1
141,www.danatranslation.com/modules/pp/secure-code4/security/login.php,10000000,0,1,2922,66,0,0,0,23,2,1
142,eu.battle.net.login.zh-gvk.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,10000000,0,0,0,112,0,0,1,29,5,1
143,eu.battle.net.login.zh-gvk.in/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/,10000000,0,0,0,100,0,0,1,29,5,1
144,paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/26331542f170e682e1bbdc535bedbb6b/,10000000,0,0,0,93,0,0,1,50,5,1
145,www.vis-ph.com/wp-admin/maint/index.html?section=signinpage&amp;amp;=&amp;amp;cookiecheck=yes&amp;amp;=nba/signin,10000000,0,1,731,113,0,0,1,14,2,1
146,hjftgggtjtttttuyrjtjt6ju6u6u6yu6.4ove.com/,46818,0,1,3287,42,0,0,0,41,2,1
147,cloud-tech.in/img/es/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,10000000,0,0,0,123,0,0,1,13,1,1
148,paypal.com.tn.cgi.bin.webscr.cmd.login-submit.dispatch.455637489933857729095340593759035457667878187.espinakeitor.cl/paypal.html,10000000,0,0,0,128,0,0,1,116,11,1
149,informationconcernant.x11s.org/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=,182481,0,0,0,117,0,0,0,30,2,1
150,www.uhcocottes.com/wp-content/languages/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e78c5d983e619978f1001d90f10e9c70d78c5d983e619978f1001d90f10e9c70d,10000000,0,1,3653,203,0,0,0,18,2,1
151,eurovis.altervista.org/login,602,0,1,7305,28,0,0,0,22,2,1
152,www.egitimogretimci.com/wp-admin/images/screenshots/index.htm,10000000,0,0,0,61,0,0,0,23,2,1
153,www.fill-1.ru/media/system/images/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651fd874a08cbf0626afe4dc136c3524ab1fd874a08cbf0626afe4dc136c3524ab,10000000,0,1,4383,209,0,0,1,13,2,1
154,ecatreviews.com//wp-includes/images/boomzz.html,10000000,0,0,0,47,0,1,0,15,1,1
155,randexpr.com/css/123659854/125689545/security/login.php,10000000,0,1,7670,55,0,0,0,12,1,1
156,randexpr.com/css/123659854/12568954120/security/login.php,10000000,0,1,7670,57,0,0,0,12,1,1
157,www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code142/security/login.php,10000000,0,1,3288,136,0,0,0,23,2,1
158,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a50598f04d34b4bf5tt1.mediareso.com/secure-code4/security/login.php,10000000,0,0,0,143,0,0,0,111,11,1
159,www.paypal.com.cgi-bin.webscr.dispatch.654a651951c965198e4195132321c9849a.6516c5132132e13516c9851616e51651d32.65a1651c321321321321.056516e56516e519849a1.bigmikestyles.com/update/,10000000,0,0,0,178,0,0,1,170,11,1
160,www.paypal.com.cgi-bin.webscr.cmd.login-submit.dispatch.5885d80a13c0d36.63d3fae3e7f0184a.5674f290db9e9c846.mathieu-robert.com/,10000000,0,1,366,126,0,0,1,125,12,1
161,scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.eurofibre-engineering.com/wwewewewewewewewewewewewewe/weewweweewwewewewewewewewewewewewe/info/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f58eee485ff1e6726bf951ad6c0218bbf58eee485ff1e6726bf951ad6c0218bb,10000000,0,0,0,470,0,0,1,234,13,1
162,www.halimshop.com/include/custom/verified/us/Full/info/a7a/paypal/@/sp3ki5/Adeek.com/password.htm,10000000,0,0,0,97,1,0,0,17,2,1
163,agendasanjuan.com/webmaster/webmaster/online/PayPal.com-cgi-/,10000000,0,1,731,61,0,0,0,17,1,1
164,nicolecustodio.com.br/paypal\%20us/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,493313,0,0,0,140,0,0,0,21,2,1
165,up.heliohost.org/54T4N45/up,46265,0,1,5479,27,0,0,0,16,2,1
166,up.heliohost.org/54T4N45/up/,46265,0,1,5479,28,0,0,0,16,2,1
167,www.foto-yama.kiev.ua/wp-content/uploads/2012/07/index.htm,10000000,0,0,0,58,0,0,1,21,3,1
168,reutregev.com/bin/updates/webscr.html?cmd=_login-run,10000000,0,1,6210,52,0,0,0,13,1,1
169,numberoneclubbombastic.com/wp-includes/pomo/information.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e5c8c552a98a6876052ae4128977ce9205c8c552a98a6876052ae4128977ce920,10000000,0,0,0,212,0,0,0,26,1,1
170,randexpr.com/css/123659854/125689545/security/,10000000,0,1,7670,46,0,0,0,12,1,1
171,randexpr.com/css/redirect/index.php,10000000,0,1,7670,35,0,0,0,12,1,1
172,www.gruposodexo.com/site/order/firstPreOrderStepOne.html,10000000,0,0,0,56,0,0,0,19,2,1
173,mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.html,10000000,0,0,0,71,0,0,0,21,2,1
174,mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.php,10000000,0,0,0,70,0,0,0,21,2,1
175,senyo.com/old_aol.1.3/?Login=&amp;amp;amp;Lis=10&amp;amp;amp;LigertID=1993745&amp;amp;amp;us=1,10000000,0,1,8035,94,0,0,0,9,1,1
176,onshun.hk/a/secure.paypal.com.us.cgi-bin.webscr_cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/restore-account/restoring.php,10000000,0,0,0,173,0,0,0,9,1,1
177,docs.google.com/spreadsheet/viewform?formkey=dGdieTRJdWpOSzIwcGwtQ2MxdzA4aFE6MQ,1,0,1,11322,79,0,0,0,15,2,1
178,tinyurl.com/cq2yvst,656,0,1,9862,19,0,0,0,11,1,1
179,users11.jabry.com/reased/Gmail.html,56829,0,1,4017,35,0,0,0,17,2,1
180,www.emailformwizard.com/form.php?id=14339,10000000,0,1,3653,41,0,0,0,23,2,1
